"Year","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation","AWindSpeed","RainDays","SnowDays","StormDays","FoggyDays","TornadoDays","HailDays"
1971,26.2,29.7,23.3,535.19,10.4,93,0,44,3,0,0
1972,26.1,30,22.7,NA,10.1,85,0,49,0,0,0
1973,25.15,29.8,21.35,NA,10.3,76.5,0.5,55,5,0,0.5
1974,25.1,30,20.85,NA,11.6,82,0.5,44.5,5.5,0,0.5
1975,26.3,30,22.8,NA,10.5,72,0,54,0,0,0
1976,25.1,29.2,21.8,NA,10.8,96,0,52.5,5.5,0.5,0
1977,25.08,29.96,20.62,NA,13.42,99.8,1.6,55.8,17.4,0.2,0.2
1978,25.3,30,20.94,NA,12.8,105.166666666667,1.33333333333333,64.6666666666667,13,0.166666666666667,0.5
1979,26.4,30.4,22.7,NA,10.9,93,0,37,16,0,0
1980,25.75,30.6,21.5,NA,11.3,113,1,70.5,4,0,2.5
1981,24.8571428571429,30.1857142857143,20.0714285714286,NA,11.1,99.1428571428571,0.714285714285714,70.5714285714286,10,0.142857142857143,0.428571428571429
1982,25.86,30.2,21.86,903.96,15.04,104.2,0,48.8,8.4,0,2
1983,25.78,30.32,21.68,539.49,11.6,105.4,0,62.8,11.8,0,2.6
1984,25.5,29.7857142857143,21.4857142857143,1036.655,15.5,102.428571428571,0.142857142857143,46.5714285714286,7.71428571428571,0.285714285714286,1.57142857142857
1985,27.1,32.8,22.3,565.41,12,92,0,37,10,1,0
1986,25.775,31.075,21.2,349.03,13.75,82.25,0,51.75,42.25,0.25,1
1987,26.4,31.35,22.45,1394.17,14.55,104.5,0.125,63.375,23.875,0.125,0.625
1988,27.6,33.1,23,589.78,12.5,116,0,44,1,4,3
1989,27.3,32.7,22.8,448.3,12.4,91,0,40,3,1,4
1990,27.6,33.1,23.2,NA,12.2,98,0.5,49.5,2.5,1.5,1.5
1991,27.9,32.9,23.3,380.46,11.8,81,1,42,2,1,0
1992,27.3,33.1,22.5,643.63,11.8,107,0,50,1,1,1
1993,24.9714285714286,30.4857142857143,20.7166666666667,1378.07,8.16666666666667,82.375,0.125,72.125,15.625,0.5,0.5
1994,27.6,32.8,23.3,1073.46,13.2,90,0,56,12,2,0
1995,25.9666666666667,30.5,21.9333333333333,885.68,11.1666666666667,93.3333333333333,0,52.3333333333333,7.66666666666667,1.66666666666667,0.333333333333333
1996,25.1,28.7,21.5,NA,11,90.5,0,32.5,14,0.5,0
1997,26.1,29.5,22.45,1.525,9.8,77.5,0,44.5,13.5,0,0
1998,24,28.8,20,0,10,91,0,50,17,0,0
1999,23.5,28.4,19.2,NA,9.8,118,0,58,10,0,0
2000,26.8,30.4,22.4,NA,NA,63,0,39,2,0,0
2001,24.8,29.4666666666667,20.6,NA,12.1,92.5,0.5,73.75,33.25,0,0
2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,25.65,30.2166666666667,21.3833333333333,325.15,11.7333333333333,93.8333333333333,0,68.6666666666667,53.5,0,0
2004,25.7166666666667,30.4333333333333,21.25,574.636666666667,13.1833333333333,76.3333333333333,0.166666666666667,54.6666666666667,32.6666666666667,0.333333333333333,0
2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,25.4285714285714,30.0428571428571,21.5,866.72,11.7285714285714,94.1428571428571,0.571428571428571,72.2857142857143,63.7142857142857,0.714285714285714,0.285714285714286
2007,25.7166666666667,30.15,21.4,1652.87,12,110.333333333333,0.166666666666667,75.3333333333333,23.6666666666667,0.333333333333333,0.166666666666667
2008,25.2,30.25,22.1,NA,14.05,102.25,0.25,61.75,6,0.25,0
2009,25.8571428571429,29.8571428571429,21.9285714285714,1375.93,13.3333333333333,82.1428571428571,0.142857142857143,55.2857142857143,21.4285714285714,0,0
2010,25.2,29.4222222222222,21.3666666666667,1346.7125,13.3555555555556,95.5555555555556,0,57.1111111111111,47.2222222222222,0.111111111111111,0
2011,25.3333333333333,29.9333333333333,21.8,1115.47,13.1222222222222,80.1666666666667,0,71.4166666666667,41.4166666666667,0.333333333333333,0.0833333333333333
2012,25.2260869565217,30.0173913043478,21.1454545454545,1309.79263157895,10.6086956521739,79.4230769230769,0.0769230769230769,74.5769230769231,20.3461538461538,0.230769230769231,0.0769230769230769
2013,25.4,30.1333333333333,21.7545454545455,1330.728,13.7625,84.5555555555556,0.0555555555555556,77.5555555555556,27.3333333333333,0.333333333333333,0
2014,25.6125,30.3375,21.6875,1059.14333333333,13.1125,95.125,0,61.75,56.375,0.375,0.125
2015,26.1777777777778,31.0111111111111,22.3,772.41,13.3888888888889,82.6666666666667,0,54.8888888888889,50.4444444444444,0.111111111111111,0.222222222222222
2016,25.7888888888889,30.6,21.9444444444444,803.533333333333,13.3222222222222,85.1111111111111,0.111111111111111,44.5555555555556,47.8888888888889,0.111111111111111,0.333333333333333
2017,25.625,30.5625,21.675,782.565,13.1125,99.625,0,42.375,55,0.375,0.125
2018,25.6222222222222,30.3,21.8666666666667,388.38,12.8444444444444,90,0,46.8888888888889,48,0.333333333333333,0.333333333333333
2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
